Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
United States,USA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.99773704,,,,,44.69445371,,,,,43.08134508,,,,,44.22056176,,,,,38.21303236,46.68619853,28.65808101,20.84055734,11.73129721,8.465306507,3.334435592,3.34317037,,
United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435606725,,,,,0.408256632,,,,,0.4700454,,,,,0.485666604,,,,,0.479929998,0.510906049,0.460403731,0.437632637,0.345386943,0.356753675,0.276866386,0.277272841,,
United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035125397,,,,,0.035141637,,,,,0.177794617,,,,,0.181172485,,,,,0.18526627,0.186573944,0.186740677,0.170335533,0.120884702,0.104533779,0.054542705,0.054598193,,
United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001657384,,,,,0.001781139,,,,,0.048081201,,,,,0.050137844,,,,,0.052502017,0.052964915,0.053397842,0.053782074,0.016386109,0.05154746,0.016445849,0.016435025,,
United States,USA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.70166727,,,,,9.566392202,,,,,9.525138004,,,,,9.609824465,,,,,9.35863641,9.740640607,9.00316337,8.734777211,8.220720319,8.063920222,7.406464089,7.409441662,,
United States,USA,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20841.3,,,,,,,,,,14739,,,,,9008.7,,,8264,,6362,,,,,,,,,
United States,USA,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.460536764,2.187783165,3.568459304,7.36485161,6.928602789,10.29902194,9.818867995,4.921110893,2.25877869,-1.914076731,-3.768367757,-4.328858747,-4.170052966,-3.01170492,-3.451690347,-5.986043774,-6.083195546,-8.873506525,-8.209324702,-8.368130482,-10.57952433,-12.94972396,,,,,,,
United States,USA,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,310995.1,318714.1,329145.6,345609.7,342959.2,347215.5,360561,367229.1,373776.3,390503.9,376718.2,373103.6,343160.7,348340.8,362969.7,356602.3,352590.9,356534.1,364104.3,370815.8,331851.9,330323.6,339112.1,343693.9,356292.3,354844.6,366029.4,364436,348182.7,339347.7,325500,319346.5,317486.5,318013.5,321857.5,320397.4,311987.1,311664.7,302405,304609.1,304082.1,296743.5475,288877.995,,,,,,,
United States,USA,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,,,,,,,,,,,11.56280089,11.98701999,12.91382049,13.29744445,13.69929028,14.11364623,14.92474638,15.77031845,16.48646848,16.05475412,16.23785915,16.35605453,17.59153945,17.40755194,17.09147507,17.54846634,18.0813383,17.7765058,18.74165791,18.57398811,20.69155751,20.94376891,21.30667468,21.22246263,21.15000328,21.74776973,21.49286956,21.6725995,22.9493438,23.75779963,25.39825588,25.07984103,24.56251328,23.74047552,23.33532848,22.79741443,23.30348224,22.81512435,21.73214753,,,,,,,,,,,
United States,USA,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,,,,,,,,,,0,35959.74419,38204.32287,42505.27192,45957.25786,46982.97634,49004.76733,53812.81478,57913.19851,61622.51188,62694.44098,61170.97072,61025.02827,60367.2499,60637.60568,62036.8758,62578.23457,63753.15345,63379.30498,68239.18236,68875.28261,68665.32674,69182.21144,72253.51195,72940.30948,75355.83314,77170.78651,78670.22151,78982.75471,79905.64489,80621.54661,82671.32288,80091.59454,77982.66374,75497.91711,75106.50485,73042.3231,72703.85844,71106.68887,65719.10075,,,,,,,,,,,
United States,USA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,39.93595608,40.01739571,39.74620988,40.51357486,39.48770528,43.62763912,41.3062416,40.56517402,40.59827109,40.73534632,41.70339724,42.44751122,44.06575354,42.98616225,43.54414512,43.00077595,42.30930499,41.57678022,38.79011605,40.53832868,46.12743454,46.43386341,46.93214451,46.46833326,46.69871047,46.23660013,46.26379338,47.24837972,49.93769696,50.64031288,51.9339319,53.83084803,53.62539394,54.94543462,55.67514616,55.86064874,56.57397383,56.1672877,57.63374362,,,,,,,,,,,
United States,USA,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,,,,,,,,,,0,124198.8666,127541.0826,130822.901,140018.8445,135426.7181,151481.9253,148934.1978,148967.1235,151746.7155,159073.116,157104.2874,158373.1925,151216.3483,149738.3415,158052.0529,153341.7561,149178.7592,148235.3992,141236.4805,150322.5278,153074.7679,153382.0093,159152.5808,159708.8268,166383.9096,164068.0788,169339.0853,172190.1051,173874.4216,171846.737,169044.9484,171906.9291,170253.3863,174733.8997,179194.6336,178976.0662,176503.5003,175053.6087,174287.3224,,,,,,,,,,,
United States,USA,Methane emissions (% change from 1990),EN.ATM.METH.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.617380449,-2.26492858,-3.223782848,-3.509996299,-5.195911147,-6.107559799,-7.522159978,-9.387487532,-10.88003187,-12.70740673,-13.52260537,-13.59066928,-13.54754123,-14.66714552,-15.56373856,-15.19158266,-14.84232383,-14.08922959,-17.08513948,-17.71026103,-19.24094272,-21.6152562,,,,,,,
United States,USA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,594255,579493,586231,589314,588197,589865,589557,584022,581486,600123,607555,608336,605957,591420,607640,601871,598844,604900,617992,621630,637636,627323,623194,617080,615255,604505,598692,589672,577778,568261,556609,551411,550977,551252,544113,538396,540769,542996,547798,528695,524709,514948.8225,499809.345,,,,,,,
United States,USA,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187350011,,,,,,,,,,0.187350011,,,,,,,,,,0.187350011,,,,,,,,,
United States,USA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17520.22198,,,,,,,,,,17520.22198,,,,,,,,,,17520.22198,,,,,,,,,
United States,USA,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.980329212,,,,,,,,,,0.980329212,,,,,,,,,,0.980329212,,,,,,,,,
United States,USA,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91676.45777,,,,,,,,,,91676.45777,,,,,,,,,,91676.45777,,,,,,,,,
United States,USA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.205154297,0.207010403,0.20406247,0.204499201,0.204499201,0.201442085,0.198712518,0.19598295,0.193253382,0.192707469,0.192161555,0.191615642,0.191069728,0.190632998,0.190632998,0.190632998,0.190087084,0.20406247,0.20406247,0.20406247,0.20406247,0.222077616,0.222077616,0.222077616,0.222077616,0.222077616,0.222077616,0.222077616,0.223824539,0.229283674,0.229283674,0.229283674,0.240201944,0.240201944,0.251120215,0.251120215,0.272956755,0.272956755,0.294793295,0.294698055,0.294698055,0.297972477,0.297972477,0.294698055,0.294698055,0.283783312,0.283783312,0.28423315,0.28423315,0.28423315,0.28423315,0.28423315,0.28423315,0.28423315,0.28423315,0.28423315,,,
United States,USA,Land under cereal production (hectares),AG.LND.CREL.HA,,64869558,60548008,62420208,60977008,60379266,61141626,65847777,63042026,59258754,59229150,63782293,58369291,64531443,68262068,72020441,73082438,72223053,67303432,68371362,71550444,77733138,76214787,58729146,71957016,72873500,67107716,59233504,55714416,63533008,65700000,62131075,65890404,60273827,64017419,59766550,64881026,63803406,61556513,58461970,58526104,55166824,53570702,57813092,56782664,56805877,52861862,61919594,60985598,57937341,57483702,56668632,60253274,59486800,57979030,58121068,58438795,53149164,,
United States,USA,Arable land (% of land area),AG.LND.ARBL.ZS,,19.72167146,19.3357106,19.60637452,19.43080874,19.32533825,19.18394665,19.05096212,19.76206906,20.66217125,20.60659726,20.54163355,20.47666984,20.4226244,20.3595168,20.3595168,20.3595168,20.36825142,20.60878091,20.60878091,20.60878091,20.60878091,20.50069003,20.50069003,20.50069003,20.50069003,20.50069003,20.27981343,20.27981343,20.27806651,20.27260737,20.27260737,20.09835178,19.95292042,19.86459161,19.85367334,19.54435875,19.38997441,19.30153642,19.14715208,19.14096609,19.1444588,18.87999459,18.73340959,18.23373267,18.02187751,17.51175484,17.66878558,17.68942431,17.26833393,17.04592149,16.58055461,16.9564205,16.64313032,16.86437269,16.64540384,16.64540384,,,
United States,USA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.983336146,0.949377607,0.948911975,0.927442428,0.910948364,0.893900081,0.878089899,0.901816587,0.933722129,0.920425063,0.90599583,0.893513931,0.882690211,0.871959374,0.863404222,0.855238838,0.847043439,0.848013119,0.838706094,0.830696446,0.822583738,0.810505732,0.803128422,0.796204813,0.789180579,0.781920852,0.766613424,0.759684089,0.752478537,0.743825689,0.733952352,0.71762165,0.703095965,0.691452004,0.682891564,0.664476566,0.651338495,0.640853495,0.628469037,0.621514394,0.615505643,0.60139725,0.591621188,0.570536125,0.55873342,0.537708104,0.53739452,0.532113793,0.514913179,0.504083589,0.486774801,0.494170885,0.481689546,0.484522862,0.47471856,0.471296832,,,
United States,USA,Arable land (hectares),AG.LND.ARBL.HA,,180630000,177095000,179574000,177966000,177000000,175705000,174487000,181000000,189244000,188735000,188140000,187545000,187050000,186472000,186472000,186472000,186552000,188755000,188755000,188755000,188755000,187765000,187765000,187765000,187765000,187765000,185742000,185742000,185726000,185676000,185676000,184080000,182748000,181939000,181839000,179006000,177592000,176782000,175368000,175368000,175400000,172977000,171634000,167056000,165115000,160441296.9,161880000,161812593.8,157960703.1,155926203.1,151669296.9,155107500,152241703.1,154265500,152262500,152262500,,,
United States,USA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,48.86024177,48.47613703,48.1979395,47.93251636,47.58979185,47.55452584,47.52799444,47.5812756,47.54328002,47.42896573,47.30886476,47.19968206,47.07958109,46.96581271,46.96581271,46.96581271,46.98470132,46.74799322,46.74799322,46.74799322,46.74799322,47.10130845,47.10130845,47.10130845,47.10130845,47.10130845,46.61533624,46.61533624,46.61533624,46.61533624,46.61533624,46.44948771,46.17860543,45.98109392,45.87191122,45.45341392,45.29826531,45.26583804,45.18930097,45.23058486,45.2900702,45.08487304,45.17884897,44.91645856,44.94516433,44.66474413,45.06234433,45.18351554,44.81708367,44.64933145,44.23862821,44.67997534,44.36679277,44.58803685,44.369068,44.369068,,,
United States,USA,Agricultural land (sq. km),AG.LND.AGRI.K2,,4475090,4439910,4414430,4390120,4358730,4355500,4353070,4357950,4354470,4344000,4333000,4323000,4312000,4301580,4301580,4301580,4303310,4281630,4281630,4281630,4281630,4313990,4313990,4313990,4313990,4313990,4269480,4269480,4269480,4269480,4269480,4254290,4229480,4211390,4201390,4163060,4148850,4145880,4138870,4143990,4149440,4130640,4139250,4115210,4117840,4092148.125,4128575.938,4133125.938,4099606.875,4084261.875,4046693.125,4087065,4058416.875,4078655,4058625,4058625,,,
United States,USA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5172711,119.5608096,122.6708409,118.5997638,126.195689,123.2690882,112.4273246,108.4928128,117.1244129,132.332393,132.587412,137.8995017,135.6514516,137.0272785,138.5948477,,,
United States,USA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.47459371,103.9355326,99.95114354,93.44341013,101.3847605,96.98036895,78.69294789,81.23775604,82.4384146,87.8588182,89.86316049,121.6157708,128.3100314,124.1821635,123.5603624,,,
United States,USA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,4690000,4730000,4755000,4783000,4800000,5470000,5450000,5390000,5305000,5270000,5235000,5205000,5180000,5155000,5120000,5090000,5050000,4989000,4880000,4726000,4697000,4669000,4671000,4676000,4670000,4730000,4789000,4548492,4487595,4426699,4365802,4304906,4317974,4331042,4344109,4357177,4370245,4414705,4459165,4503625,4548085,4592545,4551998,4511452,4470905,4430359,4389812,,,,,,,,,,,,
United States,USA,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",SL.SLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",SL.SLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Informal employment (% of total non-agricultural employment),SL.ISV.IFRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Informal employment, male (% of total non-agricultural employment)",SL.ISV.IFRM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Informal employment, female (% of total non-agricultural employment)",SL.ISV.IFRM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.48200035,25.25799942,25.18600082,25.13400078,25.02199936,24.8390007,24.66500092,24.51799965,24.37199974,24.42300034,23.73500061,22.74300003,22.45499992,22.37700081,22.28499985,22.3560009,22.13299942,21.46500015,20.03899956,19.66200066,19.73600006,19.72900009,19.96999931,19.99200058,19.87299919,19.77400017,19.72900009,19.43700027,19.1760006
United States,USA,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5890007,34.38600159,34.37400055,34.48799896,34.40599823,34.27199936,34.15999985,34.05799866,33.98699951,34.20700073,33.70600128,32.66699982,32.39500046,32.44800186,32.4469986,32.73400116,32.37200165,31.62700081,30.02300072,29.47200012,29.23999977,29.07999992,29.47699928,29.47999954,29.23699951,29.16200066,29.125,28.77499962,28.43600082
United States,USA,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.19299984,14.01799965,13.88899994,13.79100037,13.64700031,13.4460001,13.26500034,13.06099987,12.85000038,12.70699978,11.86499977,10.97700024,10.77600002,10.4630003,10.24499989,10.05500031,10.04899979,9.600999832,8.677000046,8.460000038,8.730999947,8.777000427,8.829000473,8.854999542,8.835000038,8.704000473,8.706999779,8.494999886,8.293999672
United States,USA,GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76464.97656,78797.3125,79847.4375,81001.10156,81687.38281,83428.24219,85225.71875,87402.07031,89924.25781,92140.9375,93123.63281,95311.8125,97782.01563,100333.5156,101981.9531,102986.4063,103962.8281,103766.2344,104657.1328,107882.7422,108666.6875,109142.1172,109752.6641,110642.1563,112080.3281,111941.3047,112677.3125,114989.9922,117226.8438
United States,USA,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291999996,0.291000009,0.268999994,0.145999998,0.123999998,0.144999996,0.131999999,0.107000001,0.101000004,0.103,0.097999997,0.088,0.092,0.082999997,0.086000003,0.072999999,0.090000004,0.083999999,0.064999998,0.083999999,0.075999998,0.077,0.07,0.059,0.067000002,0.057999998,0.050000001,0.048999999,0.046999998
United States,USA,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126000002,0.127000004,0.136999995,0.093000002,0.074000001,0.101999998,0.086999997,0.074000001,0.063000001,0.072999999,0.064000003,0.059999999,0.055,0.056000002,0.061999999,0.044,0.052000001,0.057999998,0.048999999,0.068000004,0.054000001,0.068000004,0.059,0.044,0.048999999,0.044,0.035999998,0.034000002,0.033
United States,USA,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499000013,0.493999988,0.432000011,0.209999993,0.185000002,0.195999995,0.187999994,0.147,0.145999998,0.138999999,0.138999999,0.122000001,0.134000003,0.115999997,0.115999997,0.107000001,0.134000003,0.112999998,0.082999997,0.101999998,0.101999998,0.089000002,0.082999997,0.077,0.089000002,0.075000003,0.068000004,0.064999998,0.063000001
United States,USA,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",SL.FAM.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",SL.FAM.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.98200226,91.3030014,91.18199921,91.19999695,91.44300079,91.55699921,91.72499847,92.05500031,92.34300232,92.43499756,92.51899719,92.63899994,92.43299866,92.4260025,92.52999878,92.59799957,92.77999878,92.98200226,92.90699768,92.95500183,93.18000031,93.24700165,93.40499878,93.55400085,93.55599976,93.61299896,93.7480011,93.79399872,93.83200073
United States,USA,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.18800354,89.39299774,89.16999817,89.77200317,90.1210022,90.25499725,90.46199799,90.77500153,91.10700226,91.35800171,91.44499969,91.51799774,91.19799805,91.15799713,91.22599792,91.3690033,91.59999847,91.73300171,91.63200378,91.6740036,92.03800201,92.25299835,92.53099823,92.63300323,92.55000305,92.5719986,92.91600037,92.95500183,92.98100281
United States,USA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.20600128,93.65599823,93.65699768,92.93199921,93.04399872,93.1309967,93.24099731,93.59300232,93.8239975,93.72599792,93.79799652,93.96900177,93.88600159,93.92500305,94.07499695,94.05400085,94.17299652,94.44100189,94.35800171,94.41799927,94.5019989,94.41100311,94.43000031,94.63600159,94.74099731,94.84100342,94.72299957,94.77799988,94.83200073
United States,USA,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.396000087,5.21299994,5.273000181,5.2090002,5.057000086,5.004000202,4.907000095,4.71200002,4.547000103,4.498999909,4.453000017,4.385999858,4.512000076,4.517000012,4.460000075,4.416999862,4.31700024,4.193000205,4.225999773,4.208000071,4.069999956,4.034000017,3.938000031,3.848000035,3.862000078,3.828999907,3.751999903,3.733999941,3.71899993
United States,USA,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.079000071,5.987000138,6.117000014,5.718000002,5.514999986,5.461000204,5.350999936,5.187999845,5.0090001,4.875999972,4.832000129,4.803999957,4.989000015,5.023999937,4.997999869,4.911000103,4.788000062,4.717999846,4.764000151,4.756000206,4.543999773,4.429999992,4.268000111,4.213000149,4.283000205,4.276999801,4.080000147,4.071000181,4.068999775
United States,USA,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.550000131,4.261999875,4.237000078,4.591999963,4.502999842,4.450000182,4.377000123,4.14000003,3.991999954,4.046999991,4.001999915,3.889999889,3.949000061,3.91899997,3.825000107,3.83000005,3.761000097,3.577999912,3.613999896,3.582000017,3.522000074,3.572000042,3.550999932,3.419999935,3.365999952,3.299999908,3.367999956,3.337000072,3.306000032
United States,USA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.64300156,60.43799973,60.73799896,61.67200089,62.11899948,62.41600037,63.02399826,63.32099915,63.57500076,63.78099823,62.94200134,61.9129982,61.40399933,61.44400024,61.75299835,62.15800095,61.98699951,61.22399902,58.37099838,57.46099854,57.37900162,57.82400131,57.90800095,58.37400055,58.74300003,59.13700104,59.58000183,59.58100128,59.35900116
United States,USA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,56.09999847,55.40000153,55.5,55.40000153,55.70000076,56.20000076,56.90000153,57.29999924,57.5,58,57.40000153,56.59999847,57,57.79999924,57.79999924,56.09999847,56.79999924,57.90000153,59.29999924,59.90000153,59.20000076,59,57.79999924,57.90000153,59.5,60.09999847,60.70000076,61.5,62.29999924,63,62.79999924,61.70000076,61.5,61.70000076,62.57910156,62.9477005,63.22249985,63.84370041,64.05970001,64.25319672,64.39589691,63.66260147,62.73180008,62.2765007,62.3451004,62.68939972,63.11970139,62.98720169,62.17699814,59.32020187,58.4720993,58.37189865,58.56069946,58.58430099,59.00680161,59.34329987,59.72919846,60.11370087,60.42150116,
United States,USA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.33399963,68.85800171,69.09899902,69.66500092,70.10099792,70.27400208,70.72100067,71.00800323,71.1760025,71.33200073,70.16200256,68.85299683,67.96499634,68.18000031,68.53399658,68.97699738,68.6230011,67.42099762,63.49900055,62.58300018,62.86299896,63.64799881,63.72499847,64.2539978,64.76000214,65.1760025,65.47699738,65.42900085,65.25099945
United States,USA,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,78.90000153,77.59999847,77.69999695,77.09999847,77.30000305,77.5,77.90000153,78,77.80000305,77.59999847,76.19999695,74.90000153,75,75.5,74.90000153,71.69999695,72,72.80000305,73.80000305,73.80000305,72,71.30000305,69,68.80000305,70.69999695,70.90000153,71,71.5,72,72.5,72,70.40000153,69.80000305,70,70.48470306,70.82309723,70.9536972,71.37909698,71.5821991,71.64520264,71.89299774,70.87030029,69.70690155,68.89820099,69.18969727,69.60340118,70.07080078,69.76249695,68.50360107,64.54570007,63.69430161,63.86859894,64.38819885,64.40249634,64.87989807,65.34269714,65.77130127,66.0326004,66.32949829,
United States,USA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.48699951,52.52899933,52.87099838,54.14099884,54.58599854,54.98899841,55.73899841,56.0359993,56.36199951,56.60599899,56.07300186,55.30400085,55.14899826,55.01499939,55.27500153,55.63800049,55.63800049,55.29100037,53.45899963,52.54999924,52.11500168,52.22700119,52.31200027,52.7120018,52.94400024,53.31299973,53.88700104,53.93199921,53.66500092
United States,USA,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,35.5,35.40000153,35.59999847,35.79999924,36.29999924,37.09999847,38.29999924,39,39.59999847,40.70000076,40.79999924,40.40000153,41,42,42.59999847,42,43.20000076,44.5,46.40000153,47.5,47.70000076,48,47.70000076,48,49.5,50.40000153,51.40000153,52.5,53.40000153,54.29999924,54.29999924,53.70000076,53.79999924,54.09999847,55.29899979,55.69900131,56.09700012,56.85879898,57.08169937,57.42969894,57.48490143,57.00469971,56.27519989,56.13389969,55.97029877,56.23529816,56.61569977,56.63769913,56.24689865,54.41809845,53.56850052,53.18640137,53.1310997,53.15819931,53.52080154,53.74169922,54.08089828,54.57780075,54.88790131,
United States,USA,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.31000137,35.88000107,36.40000153,37.38000107,37.27000046,37.56000137,36.95000076,37.95000076,37.95000076,38.06999969,38.79999924,38.59000015,39.06999969,38.75,38.79999924,39.36999893,39.72999954,40.52999878,40.47000122,
